row_number,Timestamp,Resource,User,Action,is_anomaly,decision_scores,why_anomoly_timestamp,why_anomoly_Resource,why_anomoly_User,why_anomoly_Action
1009,2023-07-03 15:41:00,bucket/movieDetails,Enrichetta Zorener,READ,False,0.01758439825817526,-0.7418718319134119,0.38652905933368065,-0.5271807384234056,0.28711466419384685
1010,2023-07-03 15:41:00,bucket/playback,Brana Fellgett,UPDATE,False,0.022796456902391515,-0.7397249439058594,-0.051162523671774464,0.42553603822224667,0.3286052109660771
1011,2023-07-03 15:41:00,bucket/movieDetails,Gaylene Savage,READ,False,0.01169781829418215,-0.7328334819597853,0.20399921771683224,-0.13423508735619544,-0.5964704271363048
1012,2023-07-03 15:41:00,bucket/browseTitles,Inger Gyorgy,READ,True,-0.001528690972840585,-0.7265648473147345,0.4695567623352911,-0.0607223113572595,-0.3671145529481615
1013,2023-07-03 15:41:00,bucket/movieDetails,Wylma Booi,CREATE,True,-0.09523301868267964,-0.7063121486517238,-0.005346435041290768,-0.8586628388562667,-0.5470074936354058
1014,2023-07-03 15:41:00,bucket/browseTitles,Mattheus Shergold,READ,True,-0.027004397501310118,-0.7768494780972001,0.2952275454086104,0.30274909189050125,0.3017909683222508
1015,2023-07-03 15:40:00,bucket/playback,Ag Bysh,UPDATE,True,-0.0013232992508940278,-0.7815239761683239,-0.2855002263466043,0.3531560080048887,0.34302816908554823
1016,2023-07-03 15:40:00,bucket/movieDetails,Kippar Gollard,READ,True,-0.0022712575437562332,-0.8186062637962801,0.07726000551898575,0.36490871067130537,0.30212373251275465
1017,2023-07-03 15:40:00,bucket/postPlay,Abigale Joseland,WRITE,True,-0.06524724949721616,-0.8374190789933098,-0.3473294688967343,0.19450363870350187,0.015598641545372511
1018,2023-07-03 15:40:00,bucket/playback,Agatha Brampton,UPDATE,True,-0.0013232992508940278,0.2922906751913985,-0.15781514583791043,-1.3037476324871888,-0.7367058828171105
1019,2023-07-03 15:40:00,bucket/postPlay,Lacey Aslott,DELETE,True,-0.01812437991357574,0.3823618780864488,0.13794883706699818,-0.2550323231612926,0.4544602008907228
1020,2023-07-03 15:40:00,bucket/playback,Orlan Kendell,READ,True,-0.016675543728442155,0.32753522301299604,-0.22990303533485829,-0.8481480053935805,0.08243802871558377
1021,2023-07-03 15:29:00,bucket/postPlay,Abeu Cohani,READ,True,-0.025731233233066697,0.37241377979907025,0.3295826967744514,-0.17528529589086292,0.3617155304909718
1022,2023-07-03 15:29:00,bucket/playback,Merl Mearing,READ,True,-0.005126945655597126,0.36936363723726734,0.20024731023625195,0.39775777480326463,0.14222934626963155
1023,2023-07-03 15:28:00,bucket/playback,Benedetta Cassels,READ,False,0.010695441560699237,0.3939731877492394,0.17633839423779762,-0.39157049963225354,0.4277207592141859
1024,2023-07-03 15:28:00,bucket/postPlay,Gael Nisius,READ,False,0.006930629285700207,0.3928731282933568,0.3127470044166528,0.39884074856221663,0.37149235514075685
1025,2023-07-03 15:23:00,bucket/movieDetails,Caresa Brocket,CREATE,True,-0.02765464641358517,0.27348969907387966,-0.7011352284759214,0.3358787814691348,-0.6749022538517266
1026,2023-07-03 15:23:00,bucket/playback,Rowan Andreoletti,WRITE,True,-0.07866050605545227,0.41858660213228216,0.13608561312886053,-0.04362799750907199,0.456889065564948
1027,2023-07-03 15:23:00,bucket/browseTitles,Wenda Brenard,WRITE,True,-0.11769902109245123,0.2575258492601566,-0.6636564538275953,0.014927219587089011,-0.7089541133214259
1028,2023-07-03 15:23:00,bucket/movieDetails,Ebonee Windus,UPDATE,False,0.01883089805911453,0.29649276246658685,0.14234128526941972,-0.6122375564321456,0.4052329882765922
1029,2023-07-03 15:11:00,bucket/profilesGate,Ladonna Camelin,READ,True,-0.01960914046067208,0.2696475793945617,-0.7675124521442162,-0.465454843059608,-0.5534508651077845
1030,2023-07-03 15:11:00,bucket/browseTitles,Keen Cleere,UPDATE,True,-0.012982513588593925,0.2473965628393217,-0.7663594489496868,0.3397267478804976,-0.5955641742719019
1031,2023-07-03 15:11:00,bucket/profilesGate,Man Longmate,DELETE,True,-0.03516321062606975,0.22414548313097643,-0.23271804965290868,-1.39619459929278,0.1259985369304816
1032,2023-02-25 15:00:00,bucket/profilesGate,Zitella List,CREATE,True,-0.10033735289063306,0.36791325594983443,0.15628919096170985,0.011014335715366383,0.40709275917690907
1033,2023-02-25 15:00:00,bucket/browseTitles,Shea Le Grice,READ,True,-0.06330849565365859,0.3969074855157036,0.2059606819020279,0.3246993939346523,0.12584843515678681
1034,2023-02-25 15:00:00,bucket/profilesGate,Vite Sharper,DELETE,True,-0.08383393861146293,0.3202327394134385,0.12407749057919801,0.12501584422260043,-0.70285486684407
1035,2023-02-25 13:15:00,bucket/movieDetails,Catherin Dorsett,UPDATE,False,0.012847468432358622,0.24112325292789752,-0.8633009781027429,0.4300485882180216,0.46511503177626934
1036,2023-02-25 13:15:00,bucket/browseTitles,Lona Finn,DELETE,True,-0.013528181335225709,0.35063235878442295,0.33196350604415475,0.07271084741217407,-0.7110617181086993
1037,2023-02-25 13:15:00,bucket/browseTitles,Sunny Coddington,UPDATE,True,-0.07310235831873846,0.2808415888927193,0.2969437347162503,0.4769510812934688,-0.6272689848208087
1038,2023-02-25 13:15:00,bucket/movieDetails,Eric Fallon,UPDATE,False,0.01591868068498037,0.183850378573362,-0.941064941461736,0.4453118881005224,-0.5928472748303802
1039,2023-02-25 13:14:00,bucket/cachedVideos,Luce Sibbert,CREATE,True,-0.04357203540972243,0.41026350580725957,0.12593238803377504,-0.05998710710130559,0.4534184689743186
1040,2023-02-25 13:14:00,bucket/browseTitles,Sander Dallon,UPDATE,True,-0.06663491544041722,0.33592865264953864,0.2957504666599012,0.24820759433000464,-0.6832628080902104
1041,2023-02-25 13:14:00,bucket/cachedVideos,Puff Joannet,CREATE,True,-0.07484028962342304,0.36909721678030094,0.2946050439493357,-0.8591502273553914,0.35273813979874047
1042,2023-02-25 13:14:00,bucket/browseTitles,Belita Pancoast,READ,True,-0.011933455976653962,0.4077996833840614,0.19221661774534812,0.3823600147119275,0.15040199623652825
1043,2023-02-25 13:14:00,bucket/cachedVideos,Tomasina Matushevich,WRITE,True,-0.11974997252319641,0.33612750562467697,0.45829410705204515,0.29150543658218686,-0.5400437692619644
1044,2023-02-25 13:14:00,bucket/cachedVideos,Gardy Bouda,WRITE,True,-0.04326479906651626,0.41026154549233507,0.31879744822633926,0.36239868141575615,0.3916749138679525
1045,2023-02-25 13:14:00,bucket/profilesGate,Adan Semmens,DELETE,True,-0.04033581535308228,0.3086222531526815,0.2840596423031023,-0.7991081361969604,0.0633595043449219
1046,2023-02-25 13:14:00,bucket/browseTitles,Clari Coole,READ,False,0.004902138935560019,0.3699514098131948,0.4081709901531375,-0.39617321783127524,0.4131605765394204
1047,2023-02-25 13:14:00,bucket/browseTitles,Meta Espinas,DELETE,True,-0.026863564555992148,0.31578181102991837,0.2853531100741537,0.33747417373885813,-0.6440111969712693
1048,2023-02-25 13:14:00,bucket/browseTitles,Orin Duchatel,CREATE,True,-0.06500380165080621,0.31383944442035633,-0.3085098210018218,0.36873242691931657,0.08311146425452935
1049,2023-02-25 08:31:00,bucket/episodesSelector,Gasparo Ivashin,READ,False,0.008223892401023947,0.33505626108997627,0.24511876320077808,0.3311161329750219,0.07131052202967159
1050,2023-02-25 08:31:00,bucket/playback,Pauletta Biasetti,CREATE,True,-0.056536919314087664,0.38628588264263486,0.5079819474166788,0.2229458463499032,-0.43158561848382815
1051,2023-02-25 08:30:00,bucket/movieDetails,Golda Halbeard,CREATE,True,-0.01635032829611649,0.2927180527637751,0.3427674808390936,0.021919338459405604,-0.6619096500783918
1052,2023-02-25 08:30:00,bucket/episodesSelector,Fawnia MacGahy,CREATE,True,-0.02867580200505504,0.290197792070901,0.2730561225382537,0.28248081812617865,-0.7016915407788825
1053,2023-02-25 08:30:00,bucket/browseTitles,Sandy Scutching,UPDATE,True,-0.06663491544041722,0.3086397624899653,0.31388487025882705,-1.3117102192814818,-0.583121125348641
1054,2023-02-25 08:30:00,bucket/movieDetails,Mirna Grute,CREATE,True,-0.05259287047717465,0.4427685187206889,0.1669815277217181,0.22650459768474357,0.4021218841768097
1055,2023-02-25 08:29:00,bucket/movieDetails,Wally Fortman,UPDATE,True,-0.06854513262370976,0.2591817776354334,0.3389668133412845,-0.6639362579043551,-0.6527149021796634
1056,2023-02-25 08:29:00,bucket/browseTitles,Jody Hitchens,DELETE,False,0.0028161905698615985,0.31778150061654914,-0.14919866601766887,0.18835602705975965,-0.47505115254484365
1057,2023-02-25 08:29:00,bucket/playback,Kore Morrowe,WRITE,True,-0.041522229515677966,0.24544879161113872,0.02705150990475074,-0.6531017533430022,-0.540287957938955
1058,2023-02-25 08:29:00,bucket/movieDetails,Kamila Earengey,UPDATE,False,1.782376602343927e-05,0.33968526142782346,-0.1625056086193872,0.3910427240716693,-0.4813477113435699
1059,2023-02-25 08:28:00,bucket/movieDetails,Vina Valti,DELETE,True,-0.08156981486548576,0.34019854062425,0.3100487466359853,-0.3745270369944528,-0.48549944614599516
1060,2023-02-25 08:28:00,bucket/playback,Betti Checci,READ,False,0.014701349359311555,0.3858771516228435,0.48184219170179937,-0.2539464630128438,-0.38219676013763265
1061,2023-02-25 08:28:00,bucket/movieDetails,Kyle Upjohn,CREATE,True,-0.037317584794948844,0.4154997203235764,0.16027887635056315,0.2194540791825213,0.3977884860934498
1062,2023-02-25 08:28:00,bucket/profilesGate,Inge Caustic,DELETE,True,-0.020538072993558587,0.2716619753030732,0.2460175532685955,-0.3162584780551631,0.09722218319951692
1063,2023-02-25 08:28:00,bucket/movieDetails,Jo-ann Kleimt,DELETE,True,-0.004170888798515238,0.3249751603618125,-0.15485597422777794,-0.406182102140745,-0.3991705594577117
1064,2023-02-25 04:59:00,bucket/playback,Nikki O'Currane,WRITE,True,-0.07192661284438984,0.2483141243964874,-0.34017842943226423,0.35306183597743546,-0.6808338655390255
1065,2023-02-25 04:59:00,bucket/movieDetails,Reagen Fend,CREATE,True,-0.06757294529445312,0.2681126943336607,0.014771699236447292,-0.06832853275002493,-0.5045533974087152
1066,2023-02-25 04:43:00,bucket/movieDetails,Mair Polack,CREATE,True,-0.04512096938939858,0.35535126377010334,0.4123230670013719,-0.22142685893971054,0.3888660741641417
1067,2023-02-25 04:43:00,bucket/playback,Adham Cogan,CREATE,True,-0.03785382726342168,0.32338168393799643,0.31493409246921333,0.037194392472945655,0.35975834929484113
1068,2023-02-25 04:43:00,bucket/browseTitles,Norby Wedderburn,UPDATE,True,-0.048783091952745994,0.3224425466184884,0.321142609387789,-0.4025870910488908,0.3898211373190409
1069,2023-02-25 04:43:00,bucket/movieDetails,Trixi Cadigan,CREATE,True,-0.09523301868267964,0.3870912495692108,0.36157441637316784,-0.13075656562357912,0.06104444462243857
1070,2023-02-25 04:43:00,bucket/profilesGate,Dianne Hanssmann,WRITE,True,-0.05513710388494941,0.37056633101507347,0.190509866231704,0.3847056363405815,0.1570118940082382
1071,2023-02-25 04:43:00,bucket/browseTitles,Tracee Elloit,WRITE,True,-0.11769902109245123,0.3004078388278971,0.3448695517012262,0.08017624912751087,0.45162034560859066
1072,2023-02-25 04:43:00,bucket/profilesGate,Erina Forder,WRITE,True,-0.04867697612787658,0.34235490405066193,-0.2935968267565321,0.3146789802396188,0.05552047174475453
1073,2023-02-24 08:15:00,bucket/movieDetails,Sydelle Nuss,WRITE,True,-0.096072906603072,0.32262057466447336,0.16684777504862006,0.08947543519334895,0.14408120087932835
1074,2023-02-24 08:15:00,bucket/playback,Sibeal Mackin,WRITE,True,-0.0837264397623787,0.34469918907848673,-0.2991630492436058,0.08124542077035735,0.09626407036334708
1075,2023-02-24 08:15:00,bucket/browseTitles,Norton Sara,UPDATE,True,-0.048783091952745994,0.2727606025306568,0.35768663897769637,-1.257645235599808,-0.466627089517378
1076,2023-02-24 08:15:00,bucket/movieDetails,Bobby Lydon,DELETE,True,-0.005361825091879768,0.3278830273761607,0.2791944334144821,-0.8287578319627723,0.34338737905712635
1077,2023-02-24 08:15:00,bucket/profilesGate,Sylvan Gothard,WRITE,True,-0.09630789546247809,0.3821092364795965,0.3196974348971149,-0.30996401812122426,0.3721900768960291
1078,2023-02-24 08:14:00,bucket/profilesGate,Janean Heyball,CREATE,True,-0.041094149716489725,0.3790715931931947,0.41550344922679683,0.34662808411529417,0.3321781329632754
1079,2023-02-24 08:14:00,bucket/browseTitles,Sarge Bard,WRITE,True,-0.1035174737774498,0.3037696836679905,0.30332772722253376,-1.0812532971035755,0.4681982435666221
1080,2023-02-24 04:29:00,bucket/playback,Buddie Swepson,READ,False,0.02556144935453175,0.3234574505674818,0.08949495458907304,-0.9887353927117608,0.2957780110060155
1081,2023-02-24 04:29:00,bucket/movieDetails,Cullen Iggo,UPDATE,False,0.016110148831517734,0.33112589632449185,0.3275546068380089,0.07865459642840335,-0.5040594524363233
1082,2023-02-24 04:09:00,bucket/movieDetails,Suellen Vile,READ,True,-0.0546629035507088,0.2765917408686204,0.19698416742786265,0.44468362627282076,-0.5623091263562994
1083,2023-02-24 04:09:00,bucket/playback,Samaria Bescoby,DELETE,True,-0.04567745151040192,0.33940848203854285,0.142049343695039,0.20230112710043718,0.37085816350390055
1084,2023-02-24 04:09:00,bucket/browseTitles,Margette Vasilic,DELETE,True,-0.019507098091679165,0.3122076470793546,0.3274794032512992,-0.7720509896428782,0.32708611689604544
1085,2023-02-24 04:09:00,bucket/movieDetails,Claudia Plowell,READ,False,0.013624161675247937,0.3257915336558851,-0.20589275049901362,-0.14551790002872167,0.09276978677476085
1086,2023-02-24 04:09:00,bucket/profilesGate,Mace Paintain,DELETE,True,-0.03337177839444383,0.34353665444958836,0.1747038993096079,-0.4365713950789656,0.4032045997353251
1087,2023-02-24 04:09:00,bucket/browseTitles,Courtenay Gleadhall,DELETE,False,0.006507582440604454,0.30110121042382915,0.3327559608779913,0.22377940029789026,0.43586289434719266
1088,2023-02-24 04:09:00,bucket/profilesGate,Pennie Mulryan,DELETE,True,-0.05217005647827899,0.2498967071309813,-0.1580974056872676,-1.1727637276114693,-0.4391691990596173
1089,2023-02-23 17:25:00,bucket/playback,Alika Beckingham,WRITE,True,-0.04824084360544045,0.28784932762361254,0.27474017204627027,-0.08127742247029089,-0.595240972574253
1090,2023-02-23 17:25:00,bucket/movieDetails,Viki Hasted,UPDATE,True,-0.06854513262370976,0.3913406931029272,0.36957225062276733,-0.45784000462603613,0.33215816793622266
1091,2023-02-23 16:05:00,bucket/movieDetails,Starla Shine,UPDATE,True,-0.05550137799639632,0.21816535542309554,0.31080129208253743,-1.087362235867343,-0.6018454469818248
1092,2023-02-23 16:05:00,bucket/playback,Eamon Cheltnam,UPDATE,False,0.03756833113686142,0.2774108699025908,0.3337222231296986,-0.3380294477337919,-0.6679975488771382
1093,2023-02-23 16:05:00,bucket/movieDetails,Xymenes Hall,READ,True,-0.06413518303142796,0.3187818854608679,0.24302285992426398,0.35677858134449686,0.09854461770710149
1094,2023-02-23 16:05:00,bucket/browseTitles,Andreas Cornford,UPDATE,True,-0.019810244641202623,0.3137404971138623,-0.15039962786263458,-0.7188195064932745,-0.428377210434237
1095,2023-02-23 16:05:00,bucket/movieDetails,Renie Sturmey,WRITE,True,-0.08394659128303184,0.3987672421325522,0.3009764753065932,0.17812081540598093,0.4160785503511088
1096,2023-02-23 16:05:00,bucket/browseTitles,Earl Uridge,CREATE,True,-0.02359405030698447,-0.030740261156438346,-2.047359443479912,-0.6364986714903352,0.2031762959894342
1097,2023-02-23 16:04:00,bucket/browseTitles,Dorian Swannack,READ,False,0.012563372890116775,-0.041858393029143,0.31950911995431636,-0.6509345554321273,-0.6634457839013411
1098,2023-02-23 16:04:00,bucket/movieDetails,Ashley Frogley,UPDATE,True,-0.0027813256347817283,-0.0023406209783113285,-2.4471153842100293,0.28393150864433714,0.17449497674012707
1099,2023-02-23 16:04:00,bucket/profilesGate,Sebastian Allain,DELETE,True,-0.06234119267675631,0.06721754956425614,0.3104303112646294,-0.4680412296003951,0.354518974443519
1100,2023-02-23 16:04:00,bucket/browseTitles,Tad Daugherty,UPDATE,True,-0.07437750754995032,-0.012496078196665723,0.30938571759916766,0.3299581913983655,0.4133092796589304
1101,2023-02-23 15:58:00,bucket/movieDetails,Dicky Wittleton,READ,False,0.021760571451576727,-0.10079448410578706,-1.8448363443113776,-1.0048249293181606,-0.43028599678575025
1102,2023-02-23 15:58:00,bucket/profilesGate,Alana Armfirld,WRITE,True,-0.07304856405590632,0.0025044763544388765,-2.1507085021438637,-0.5479792834803345,0.1775192512756272
1103,2023-02-23 15:28:00,bucket/movieDetails,Chrisy Scoffham,WRITE,True,-0.033655162736984656,0.011633369656114407,0.29711804166262656,0.2431581715298715,0.42015854724052715
1104,2023-02-23 15:28:00,bucket/playback,Thorpe Scorer,UPDATE,True,-0.03833324088841694,-0.008610714739925987,0.2727792278049646,0.016377998143928027,0.05209806036167803
1105,2023-02-23 15:05:00,bucket/movieDetails,Alisa O'Neill,CREATE,True,-0.04893155806054017,0.06631768992451564,0.32276407397012924,-0.19391222513237547,0.38595577373142953
1106,2023-02-23 15:05:00,bucket/playback,Boigie Giraudoux,CREATE,True,-0.01623986007157574,0.10211677286050595,0.23006479199621635,0.3133366348461292,0.11905592542477006
1107,2023-02-23 15:05:00,bucket/movieDetails,Jessalin Stagg,DELETE,True,-0.004170888798515238,0.03744023601723424,0.25221076169104545,0.2893336504424041,-0.5917854357086817
1108,2023-02-23 15:05:00,bucket/profilesGate,Vickie Oulner,WRITE,True,-0.11023255495360962,0.09429449578077129,-0.16268279206589203,-0.6264489741379295,-0.34899024439759824
1109,2023-02-23 15:05:00,bucket/movieDetails,Obie Kirsch,UPDATE,True,-0.03607311663683321,0.08444070885984788,0.1471771307861167,-0.6911306427985846,0.3930373296765845
1110,2023-02-20 08:12:00,bucket/similarTitlesSelector,Waylen Maryman,UPDATE,True,-0.08043385657597568,0.04519903463820404,-0.11254771170826391,0.34300483650356295,-0.4212536422778019
1111,2023-02-20 08:12:00,bucket/movieDetails,Ulrikaumeko Knivett,CREATE,True,-0.09523301868267964,-0.019517613869797678,0.3157068946389914,-0.12424259464308073,0.4329006567400826
1112,2023-02-20 08:11:00,bucket/similarTitlesSelector,Harriet Chillistone,UPDATE,True,-0.030838146262318733,0.06416010146589152,0.3260532691145728,-0.4973018692625669,0.3422909048786494
1113,2023-02-20 08:11:00,bucket/movieDetails,Tierney Bennike,UPDATE,True,-0.06225486238621447,0.045435442911750556,0.17800396916054304,-0.3471101392285721,0.40394276664310785
1114,2023-02-20 08:11:00,bucket/movieDetails,Lothario Andrey,READ,True,-0.006991915111535074,-0.01489486842964977,0.2748542343143787,0.03494595109424563,0.04355886194292696
1115,2023-02-20 08:11:00,bucket/similarTitlesSelector,Aila Reignould,CREATE,True,-0.0821629350631814,0.07962747231415632,-0.2540738636243312,0.4147246059121262,0.34933071719492403
1116,2023-02-20 08:11:00,bucket/similarTitlesSelector,Augustus Sterricker,UPDATE,True,-0.04659586631059076,0.01907382877854907,0.05954939940788712,-0.21881885721393435,-0.6767233897568377
1117,2023-02-20 08:11:00,bucket/movieDetails,Mort Annear,READ,True,-0.02144033460165906,0.08872928438659144,-0.15317108390863773,-0.39214169924190195,-0.2983297403754843
1118,2023-02-20 08:11:00,bucket/movieDetails,Reagen Elkin,DELETE,True,-0.04983760947063309,0.3702257206765217,0.31025542899390046,-0.2477293405075783,-0.624023448914416
1119,2023-02-20 08:11:00,bucket/movieDetails,Buddie Barbie,UPDATE,False,0.011198277089164654,0.3497297027330698,-0.9492776491446282,0.40834867700832983,0.07009877743815841
1120,2023-02-20 08:10:00,bucket/browseTitles,Maury MacGillivrie,DELETE,True,-0.021753289690681132,0.3552269330626712,-0.9522301934363319,0.13976443789788953,-0.5995761364279119
1121,2023-02-20 08:10:00,bucket/movieDetails,Jacinthe Aronowitz,WRITE,True,-0.04085865985577131,0.3752601674076089,0.11277872687991525,-0.9096897236661292,0.046694389957833024
1122,2023-02-20 08:07:00,bucket/profilesGate,Udale Armit,WRITE,True,-0.11023255495360962,0.42209849922250015,0.12789703231514546,0.4169819258877978,-0.6678465312210481
1123,2023-02-20 08:07:00,bucket/browseTitles,Aurora Franceschielli,READ,True,-0.013083170272945477,0.45544398472194064,-0.19800548080813776,0.37957331560109553,0.3663969222214953
1124,2023-02-20 08:07:00,bucket/profilesGate,Kasper Ivamy,WRITE,True,-0.06082329117903318,0.32609851308226706,0.3125510562288287,-1.0921579569784896,0.052212896485706456
1125,2023-02-20 04:26:00,bucket/movieDetails,Cass Kefford,READ,False,0.014798534190467283,0.46617439187152304,0.1530932451513716,-0.5961400535583784,-0.4953987818077606
1126,2023-02-20 04:26:00,bucket/playback,Sylvester MacGarrity,UPDATE,True,-0.031337945845362425,0.5298918207050625,0.22361117793686938,0.5382622403640779,-0.4526311349113055
1127,2023-02-20 04:26:00,bucket/browseTitles,Berton Cropp,READ,True,-0.011933455976653962,0.41773994323903413,0.33392802627640145,0.22861831345677433,-0.6173528894096699
1128,2023-02-20 04:26:00,bucket/movieDetails,Rochette Oene,DELETE,True,-0.05872360180081526,0.3877278395556738,0.3541723993568517,-0.1891719989144485,0.35003360905391984
1129,2023-02-20 04:26:00,bucket/profilesGate,Emmy Korting,UPDATE,False,0.002287030391293965,0.4270314046976883,0.16553879134595517,0.33697891688222775,0.39973049448268744
1130,2023-02-20 04:26:00,bucket/browseTitles,Cello Hassewell,WRITE,True,-0.04666465560590882,0.3627539888253466,0.3564314166093625,0.5118458360624161,0.0711097066412803
1131,2023-02-20 04:26:00,bucket/profilesGate,Tiffani Aggio,WRITE,True,-0.10218269147196535,0.4150036401199026,0.15603596625071744,0.36724915371169775,0.37043367713948
1132,2023-03-29 13:42:00,bucket/movieDetails,Carleen Hanmore,WRITE,True,-0.03493809829268024,0.4030892785511529,-0.17072774082316003,0.3908226950150962,-0.492884020176145
1133,2023-03-29 13:42:00,bucket/search,Karita Batiste,DELETE,True,-0.047309718010206,0.4403421512444685,0.20983494859444743,-0.11254899179097781,0.1675476250760014
1134,2023-03-29 13:42:00,bucket/search,Darda Hirschmann,WRITE,True,-0.07880686466387721,0.5475575564647612,-0.2605174871730021,0.011693811894284813,0.3069230007622332
1135,2023-03-29 13:42:00,bucket/browseTitles,Wakefield Elstow,DELETE,True,-0.0807701552791904,0.48040863369295583,0.1139193343374512,0.3073479488132955,-0.5812619009314026
1136,2023-03-29 13:42:00,bucket/browseTitles,Gena Beneze,WRITE,True,-0.03923595335139607,0.6344299202533457,-0.23555038133578435,0.3760160918057125,0.3643649396416779
1137,2023-03-29 13:42:00,bucket/profilesGate,Lazar Goodday,UPDATE,True,-0.012547087815617197,0.5511438096840829,0.12103283802126256,0.05351313914643466,-0.5214908585606225
1138,2023-03-29 11:26:00,bucket/movieDetails,Alexandrina Madgin,DELETE,True,-0.024109358659054614,0.45776852337766716,-0.4468589168726945,-1.0591662371269464,-0.4598617116634469
1139,2023-03-29 11:26:00,bucket/browseTitles,Aurlie Poxson,CREATE,True,-0.043912266135561095,0.5968304790596142,0.14763928101829418,-0.6450686890292615,-0.5280640611797123
1140,2023-03-29 11:26:00,bucket/browseTitles,Elena Kencott,CREATE,True,-0.025011378393662853,0.5868037172979794,-0.26871025955424527,-0.7215473925138829,0.30453587795777426
1141,2023-03-29 11:26:00,bucket/movieDetails,Mari Rackham,CREATE,True,-0.048908715060999586,0.559077215633602,0.07764944150150685,0.17659356223367292,-0.6102860809169081
1142,2023-03-29 11:26:00,bucket/playback,Cammie Pignon,UPDATE,False,0.02914230005286822,0.6039058026395303,-0.24545196071891082,0.31157362648301307,0.03852037164184403
1143,2023-03-29 11:26:00,bucket/browseTitles,Marty Everex,UPDATE,True,-0.031929176194950615,0.5999227588512843,0.08112698519968994,0.19103281729800656,-0.6073016481848276
1144,2023-03-29 11:26:00,bucket/playback,Grethel Ramsby,DELETE,False,0.018389524343881636,0.5880672181726315,-0.6747484407551828,0.18431467071770163,0.42264101492595313
1145,2023-03-29 11:26:00,bucket/browseTitles,Lev Carcas,UPDATE,True,-0.014950626142033907,0.5667163230101594,0.17169097098498512,0.3088799617508071,0.09386061140733518
1146,2023-03-29 10:46:00,bucket/profilesGate,Hernando Mouse,WRITE,True,-0.057088710010602894,0.6006179940821746,-0.7003045347014788,-0.4374460861737823,0.31615367129717864
1147,2023-03-29 10:46:00,bucket/browseTitles,Brnaba Wallman,DELETE,True,-0.004015354640259039,0.6276962673983567,-0.7156564386080595,0.4877966936669031,-0.5574982660117005
1148,2023-03-28 18:42:00,bucket/profilesGate,Reynold Halward,UPDATE,True,-0.04231548982450872,0.6154342157191228,-0.7859971430293125,0.1721220264391945,0.281187772110024
1149,2023-03-28 18:42:00,bucket/browseTitles,Jocelyn Shelton,WRITE,True,-0.05222116184495307,0.6770953942290644,0.23118749259554094,-0.059238013599483476,-0.4755216695252813
1150,2023-03-26 20:45:00,bucket/profilesGate,Linn Fayers,UPDATE,True,-0.013241643525058189,0.6567935864890919,0.35447635379961934,-0.04353192352561884,0.4185406558052128
1151,2023-03-26 20:45:00,bucket/browseTitles,Raeann Musto,WRITE,True,-0.0948900655732201,0.6208289651849012,0.1365619300574903,-0.3944308736661274,-0.49016305749688377
1152,2023-03-26 07:17:00,bucket/browseGames,Wylie Want,WRITE,True,-0.11769902109245123,0.5637091277208142,0.0913409214228312,-0.9489825869992823,0.051957107207281264
1153,2023-03-26 07:17:00,bucket/browseTitles,Aube de Castelain,CREATE,True,-0.046671847824203416,0.576188862179678,0.23988903506455017,-0.914693943875218,-0.5857183416728167
1154,2023-03-26 07:10:00,bucket/profilesGate,Vassily Pask,UPDATE,True,-0.06417225093388312,0.6956897251934601,0.39664231261705296,0.5212950281153977,0.45284011444648725
1155,2023-03-26 07:10:00,bucket/browseTitles,Mord Castano,WRITE,True,-0.07792299694522509,0.6992963402030832,0.1099582045402146,0.36046413772180064,0.36274415367477614
1156,2023-03-25 07:59:00,bucket/profilesGate,Lana Ausiello,DELETE,True,-0.030275255367300136,0.5782202677630479,0.3188939630505408,-0.8775563462352864,0.3723480078870864
1157,2023-03-25 07:59:00,bucket/browseTitles,Michele Merrgan,WRITE,True,-0.07600037414368999,0.6139455194086982,0.07448933168202293,0.19198320200757626,-0.5956371399341449
1158,2023-03-25 02:31:00,bucket/cachedVideos,Norman Prydden,READ,True,-0.04404360274864194,0.6405568384848876,-0.2561614807678887,0.4246453003784404,0.0803916833243231
1159,2023-03-25 02:31:00,bucket/browseTitles,Mace Pattenden,DELETE,True,-0.017573981685080065,0.5902464509094544,0.03798124345744338,-0.14506322061702182,-0.7548231803939511
1160,2023-03-25 02:31:00,bucket/cachedVideos,Tobin Southern,UPDATE,True,-0.0901561721341736,0.6827780601372124,-0.28222527742310616,0.38877775131413794,0.24405793511171225
1161,2023-03-25 02:31:00,bucket/cachedVideos,Hiram Haddon,CREATE,True,-0.029291127470971845,0.6426697439199602,0.16721693122441375,0.35772325627129786,0.10885022581302192
1162,2023-03-25 02:31:00,bucket/cachedVideos,Denys Witchalls,UPDATE,True,-0.0013334681072220134,0.7994693910543085,-0.2757961762072866,0.32814254615860083,0.39638052094403886
1163,2023-03-25 02:31:00,bucket/browseTitles,Brett MacGaughie,CREATE,True,-0.039127681613849385,0.7292484826561583,0.17663781019874983,-1.2071686152037007,0.38037474783546493
1164,2023-03-25 02:31:00,bucket/movieDetails,Raychel Broadbear,READ,True,-0.034735233651021935,0.7584513975002584,0.275663280270766,0.14393003829042827,-0.584123672781334
1165,2023-03-25 02:31:00,bucket/browseTitles,Tabina Dragge,WRITE,True,-0.10955794749713532,0.7072261433492666,-1.0342147106332813,0.45942330825178135,0.13176191968133413
